usage_year;usage_vendor;usage_ip_address;usage_journal_title;usage_count
2015;Wiley;130.11.39.1;Reviews of Geophysics;5
2015;Wiley;136.177.113.24;Environmental Microbiology;3
2015;Wiley;130.118.163.186;Journal of Animal Ecology;1
2015;Wiley;159.189.228.10;Journal Of Advances In Modeling Earth Systems;5
2015;Wiley;159.189.162.152;Global Change Biology;2
2015;Wiley;159.189.225.112;Oikos;2
2015;Wiley;144.47.254.110;Eos, Transactions American Geophysical Union;1
2015;Wiley;159.189.225.136;Ecology and Evolution;2
2015;Wiley;159.189.163.63;Journal of Biogeography;2
2015;Wiley;159.189.27.92;Conservation Biology;2
2015;Wiley;130.11.67.49;Water Resources Research;11
2015;Wiley;130.118.108.135;Water Resources Research;1
2015;Wiley;159.189.215.99;Global Change Biology;6
2015;Wiley;137.227.167.93;Ecology Letters;1
2015;Wiley;130.11.43.91;Geophysical Research Letters;2
2015;Wiley;130.118.44.137;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;159.189.114.211;Environmental Toxicology and Chemistry;2
2015;Wiley;159.189.225.148;Diversity and Distributions;1
2015;Wiley;159.189.215.53;Restoration Ecology;1
2015;Wiley;152.61.40.214;Ecology and Evolution;3
2015;Wiley;159.189.89.239;Journal of Applied Ecology;2
2015;Wiley;159.189.163.101;Diversity and Distributions;1
2015;Wiley;130.11.177.249;Geophysical Research Letters;1
2015;Wiley;130.11.33.57;Ground Water;3
2015;Wiley;159.189.164.23;Methods in Ecology and Evolution;1
2015;Wiley;130.118.46.46;Geophysical Research Letters;3
2015;Wiley;130.118.45.29;Journal of Geophysical Research: Solid Earth;2
2015;Wiley;130.118.55.95;Journal of Geophysical Research: Planets;2
2015;Wiley;136.177.63.154;Geophysical Research Letters;1
2015;Wiley;136.177.8.48;River Research and Applications;1
2015;Wiley;137.227.6.146;Journal of Ecology;1
2015;Wiley;130.11.37.209;Water Resources Research;7
2015;Wiley;137.227.6.151;River Research and Applications;1
2015;Wiley;130.118.78.99;Journal of Applied Microbiology;1
2015;Wiley;136.177.113.14;Global Biogeochemical Cycles;2
2015;Wiley;137.227.6.133;Journal of the American Water Resources Association;1
2015;Wiley;159.189.114.200;Environmental Toxicology;2
2015;Wiley;130.11.41.230;Conservation Biology;1
2015;Wiley;144.47.127.36;Journal of the American Water Resources Association;1
2015;Wiley;130.118.128.247;Ecology Letters;1
2015;Wiley;130.11.129.129;Hydrological Processes;1
2015;Wiley;159.189.131.241;Ecohydrology;1
2015;Wiley;130.11.73.9;Ground Water;1
2015;Wiley;137.227.6.135;Biological Reviews;3
2015;Wiley;137.227.70.154;Ground Water;3
2015;Wiley;136.177.136.17;Water Resources Research;1
2015;Wiley;136.177.113.24;Water Resources Research;1
2015;Wiley;159.189.216.58;Environmental Toxicology and Chemistry;4
2015;Wiley;159.189.162.138;Conservation Letters;6
2015;Wiley;159.189.173.148;Conservation Biology;1
2015;Wiley;137.227.6.156;Molecular Ecology Resources;1
2015;Wiley;144.47.17.112;Eos, Transactions American Geophysical Union;1
2015;Wiley;159.189.162.155;Oikos;2
2015;Wiley;130.11.40.76;Cognitive Science;1
2015;Wiley;136.177.21.112;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;130.118.63.136;Journal of Geophysical Research: Oceans;3
2015;Wiley;159.189.114.186;Journal of the American Water Resources Association;1
2015;Wiley;158.68.216.74;Limnology & Oceanography;1
2015;Wiley;159.189.215.75;Global Change Biology;1
2015;Wiley;159.189.114.185;Journal of Applied Ecology;1
2015;Wiley;130.118.45.63;Journal of Geophysical Research: Solid Earth;4
2015;Wiley;159.189.173.137;Journal of Animal Ecology;1
2015;Wiley;137.227.6.128;Journal of the American Water Resources Association;1
2015;Wiley;137.227.165.60;Journal of Geophysical Research: Earth Surface;5
2015;Wiley;159.189.162.30;Diversity and Distributions;2
2015;Wiley;130.118.183.74;Geophysical Research Letters;5
2015;Wiley;130.118.104.55;Ground Water;4
2015;Wiley;130.11.69.46;Journal of Contemporary Water Research & Education;3
2015;Wiley;144.47.8.14;Ground Water;1
2015;Wiley;130.118.136.83;Geological Journal;1
2015;Wiley;159.189.162.151;Diversity and Distributions;1
2015;Wiley;136.177.160.50;Ground Water;4
2015;Wiley;130.118.44.104;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;130.118.163.148;Eos, Transactions American Geophysical Union;1
2015;Wiley;159.189.73.100;Letters in Applied Microbiology;1
2015;Wiley;130.118.46.2;Journal of Geophysical Research: Solid Earth;3
2015;Wiley;130.118.11.118;Global Biogeochemical Cycles;1
2015;Wiley;130.118.128.147;Geophysical Research Letters;1
2015;Wiley;159.189.216.68;Conservation Biology;7
2015;Wiley;130.118.63.33;Ecology and Evolution;4
2015;Wiley;130.118.104.181;Molecular Ecology Resources;1
2015;Wiley;144.47.201.180;International Journal of Climatology;1
2015;Wiley;130.118.72.38;Geochemistry, Geophysics, Geosystems;1
2015;Wiley;144.47.79.20;Journal of the American Water Resources Association;1
2015;Wiley;136.177.22.70;Geostandards and Geoanalytical Research;1
2015;Wiley;136.177.160.46;Journal of the American Water Resources Association;1
2015;Wiley;136.177.31.128;Geophysical Research Letters;1
2015;Wiley;130.11.85.141;Weather;1
2015;Wiley;144.47.32.52;Hydrological Processes;1
2015;Wiley;130.118.11.43;Journal of Geophysical Research: Solid Earth;2
2015;Wiley;130.118.41.99;Journal of Geophysical Research: Atmospheres;2
2015;Wiley;159.189.115.89;Journal of Applied Ecology;1
2015;Wiley;137.227.70.132;Conservation Biology;1
2015;Wiley;159.189.225.136;Animal Conservation;1
2015;Wiley;159.189.36.124;Ecology of Freshwater Fish;1
2015;Wiley;159.189.216.196;Freshwater Biology;1
2015;Wiley;159.189.64.193;Canadian Geographer / Le Geographe canadien;1
2015;Wiley;159.189.227.210;Fish and Fisheries;1
2015;Wiley;136.177.31.99;Reviews of Geophysics;1
2015;Wiley;159.189.33.64;Journal of Evolutionary Biology;4
2015;Wiley;159.189.225.129;Wildlife Society Bulletin;1
2015;Wiley;130.118.63.148;Geophysical Research Letters;1
2015;Wiley;137.227.70.144;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;144.47.191.137;Environmental Toxicology and Chemistry;2
2015;Wiley;137.227.6.133;Environmental Microbiology;4
2015;Wiley;137.227.70.130;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;136.177.113.57;Hydrological Processes;3
2015;Wiley;137.227.6.129;Global Ecology;1
2015;Wiley;159.189.27.128;Integrated Environmental Assessment and Management;1
2015;Wiley;137.227.6.141;Journal of Fish Biology;1
2015;Wiley;159.189.227.130;Rapid Communications in Mass Spectrometry;1
2015;Wiley;130.118.72.66;Ground Water;3
2015;Wiley;130.118.64.184;Ground Water;2
2015;Wiley;159.189.161.36;Diversity and Distributions;1
2015;Wiley;130.11.34.254;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;152.61.42.21;Journal of Geophysical Research: Earth Surface;1
2015;Wiley;130.118.108.205;Geophysical Research Letters;1
2015;Wiley;159.189.213.44;Restoration Ecology;3
2015;Wiley;159.189.216.159;Journal of Geophysical Research: Atmospheres;1
2015;Wiley;159.189.90.31;River Research and Applications;1
2015;Wiley;130.11.34.64;Journal of Ecology;1
2015;Wiley;159.189.35.93;MicrobiologyOpen;1
2015;Wiley;159.189.73.112;Geochemistry, Geophysics, Geosystems;1
2015;Wiley;137.227.70.142;Conservation Biology;1
2015;Wiley;130.11.160.54;Journal of Flood Risk Management;1
2015;Wiley;130.11.174.90;Water Resources Research;2
2015;Wiley;130.118.41.99;Journal of Geophysical Research: Atmospheres;1
2015;Wiley;130.11.35.116;Journal of Applied Crystallography;1
2015;Wiley;130.11.161.180;Limnology & Oceanography;1
2015;Wiley;130.118.163.160;Freshwater Biology;2
2015;Wiley;159.189.227.136;Methods in Ecology and Evolution;1
2015;Wiley;130.118.183.155;Journal of Geophysical Research;2
2015;Wiley;136.177.208.117;Journal of the American Water Resources Association;1
2015;Wiley;130.118.65.164;Journal of Animal Ecology;1
2015;Wiley;130.11.24.126;River Research and Applications;1
2015;Wiley;159.189.131.41;Conservation Biology;3
2015;Wiley;159.189.163.48;Journal of Applied Ecology;1
2015;Wiley;159.189.162.51;Biometrics;1
2015;Wiley;159.189.96.242;Global Change Biology;1
2015;Wiley;159.189.173.142;Diversity and Distributions;1
2015;Wiley;152.61.166.87;Ecography;1
2015;Wiley;159.189.227.122;Journal of Animal Ecology;1
2015;Wiley;130.118.44.182;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;159.189.96.149;Methods in Ecology and Evolution;1
2015;Wiley;159.189.227.166;Geophysical Research Letters;1
2015;Wiley;136.177.31.92;Hydrological Processes;1
2015;Wiley;159.189.162.30;Methods in Ecology and Evolution;1
2015;Wiley;130.118.149.68;Limnology & Oceanography;1
2015;Wiley;130.118.160.89;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;137.227.6.155;Conservation Biology;6
2015;Wiley;130.118.152.181;Tectonics;7
2015;Wiley;159.189.72.210;Limnology & Oceanography;3
2015;Wiley;159.189.37.84;Freshwater Biology;1
2015;Wiley;137.227.70.159;Journal of the American Water Resources Association;4
2015;Wiley;130.11.66.153;Water Resources Research;41
2015;Wiley;152.61.41.196;Journal of Geophysical Research: Atmospheres;3
2015;Wiley;136.177.30.122;Journal of Geophysical Research: Solid Earth;2
2015;Wiley;130.118.33.167;Geophysical Research Letters;15
2015;Wiley;130.11.144.177;Journal of the American Water Resources Association;3
2015;Wiley;136.177.63.5;Journal of the American Water Resources Association;2
2015;Wiley;144.47.26.112;Paleoceanography;2
2015;Wiley;136.177.31.116;Water Resources Research;1
2015;Wiley;159.189.114.183;Ecology of Freshwater Fish;5
2015;Wiley;136.177.113.112;Water Resources Research;6
2015;Wiley;159.189.131.43;Global Ecology;7
2015;Wiley;159.189.64.139;Aquatic Conservation: Marine and Freshwater Ecosystems;4
2015;Wiley;159.189.162.51;Journal of Applied Ecology;8
2015;Wiley;159.189.240.116;Diversity and Distributions;7
2015;Wiley;137.227.164.50;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;136.177.20.95;Geophysical Research Letters;29
2015;Wiley;159.189.216.57;Animal Conservation;2
2015;Wiley;130.118.72.38;Reviews of Geophysics;2
2015;Wiley;136.177.112.10;Ecohydrology;2
2015;Wiley;130.118.163.77;New Phytologist;5
2015;Wiley;137.227.6.128;Oikos;9
2015;Wiley;137.227.6.153;Geophysical Research Letters;9
2015;Wiley;130.118.160.131;Earth Surface Processes and Landforms;3
2015;Wiley;152.61.245.136;Journal of Geophysical Research: Oceans;2
2015;Wiley;130.118.128.54;Journal of Geophysical Research: Oceans;1
2015;Wiley;130.118.134.15;Journal of the American Water Resources Association;1
2015;Wiley;137.227.70.150;Acta Geologica Sinica;3
2015;Wiley;159.189.216.134;Methods in Ecology and Evolution;1
2015;Wiley;137.227.6.128;Conservation Biology;6
2015;Wiley;159.189.173.61;Journal of Wildlife Management;7
2015;Wiley;136.177.112.84;International Journal of Climatology;3
2015;Wiley;130.118.33.167;Hydrological Processes;2
2015;Wiley;152.61.128.57;Geophysical Research Letters;8
2015;Wiley;130.118.37.235;Tectonics;2
2015;Wiley;137.227.70.140;Global Change Biology;2
2015;Wiley;130.118.44.182;Eos, Transactions American Geophysical Union;3
2015;Wiley;159.189.64.133;Water Resources Research;2
2015;Wiley;130.118.78.91;Hydrological Processes;1
2015;Wiley;159.189.131.43;Global Change Biology;1
2015;Wiley;159.189.96.60;Journal of Animal Ecology;2
2015;Wiley;159.189.131.65;Journal of Ecology;3
2015;Wiley;130.118.183.151;Journal of Geophysical Research: Earth Surface;3
2015;Wiley;159.189.172.65;Journal of Applied Ecology;5
2015;Wiley;130.118.128.242;Water Resources Research;9
2015;Wiley;152.61.42.210;International Journal of Climatology;1
2015;Wiley;137.227.6.148;Evolutionary Applications;1
2015;Wiley;159.189.131.35;Journal of Vegetation Science;2
2015;Wiley;159.189.192.24;Ibis;3
2015;Wiley;159.189.36.26;Molecular Ecology;2
2015;Wiley;130.11.38.205;Ground Water;5
2015;Wiley;130.11.174.94;Water Resources Research;1
2015;Wiley;152.61.42.41;Global Ecology;1
2015;Wiley;130.118.163.202;Diversity and Distributions;2
2015;Wiley;159.189.96.221;Methods in Ecology and Evolution;3
2015;Wiley;159.189.173.234;Molecular Ecology;3
2015;Wiley;159.189.27.86;Methods in Ecology and Evolution;4
2015;Wiley;130.11.35.32;Geophysical Research Letters;1
2015;Wiley;159.189.73.116;Global Change Biology;2
2015;Wiley;130.11.43.27;Earth Surface Processes and Landforms;3
2015;Wiley;159.189.215.89;Journal of Animal Ecology;2
2015;Wiley;159.189.37.64;Diversity and Distributions;2
2015;Wiley;159.189.96.218;Water Resources Research;8
2015;Wiley;130.118.46.2;Journal of Geophysical Research: Solid Earth;2
2015;Wiley;130.11.33.57;Ground Water;3
2015;Wiley;137.227.164.190;Earthquake Engineering & Structural Dynamics;4
2015;Wiley;159.189.225.167;Ibis;1
2015;Wiley;130.118.46.107;Journal of Geophysical Research: Solid Earth;2
2015;Wiley;136.177.42.77;Sedimentology;1
2015;Wiley;159.189.208.67;Journal of Fish Diseases;2
2015;Wiley;130.11.40.68;Freshwater Biology;1
2015;Wiley;144.47.160.146;Geografiska Annaler, Series A: Physical Geography;1
2015;Wiley;159.189.64.178;Journal of Applied Ichthyology;4
2015;Wiley;130.11.39.99;Hydrological Processes;1
2015;Wiley;136.177.30.142;Tectonics;1
2015;Wiley;136.177.113.14;Water Resources Research;2
2015;Wiley;152.61.164.6;Remote Sensing in Ecology and Conservation;1
2015;Wiley;159.189.227.152;Conservation Biology;2
2015;Wiley;130.118.47.122;Geophysical Research Letters;4
2015;Wiley;130.11.32.168;Journal of Applied Ecology;3
2015;Wiley;130.118.160.234;Geophysical Research Letters;1
2015;Wiley;159.189.173.195;Journal of Animal Ecology;2
2015;Wiley;130.118.152.130;Journal of Geophysical Research: Solid Earth;8
2015;Wiley;159.189.208.27;Hepatology;1
2015;Wiley;159.189.225.112;Wildlife Society Bulletin;1
2015;Wiley;130.118.172.167;Water Resources Research;6
2015;Wiley;136.177.30.99;Geophysical Research Letters;8
2015;Wiley;137.227.70.141;Ecology Letters;4
2015;Wiley;130.11.170.19;Geophysical Research Letters;2
2015;Wiley;136.177.8.48;Hydrological Processes;1
2015;Wiley;137.227.70.157;Journal of Field Ornithology;6
2015;Wiley;137.227.70.134;Conservation Letters;1
2015;Wiley;159.189.33.120;Freshwater Biology;2
2015;Wiley;130.118.88.48;Journal of Geophysical Research: Solid Earth;3
2015;Wiley;159.189.225.148;Polar Research;3
2015;Wiley;159.189.72.220;Wildlife Society Bulletin;1
2015;Wiley;144.47.201.181;Journal of Geophysical Research: Oceans;1
2015;Wiley;130.11.177.213;Limnology & Oceanography Bulletin;1
2015;Wiley;159.189.27.156;Methods in Ecology and Evolution;2
2015;Wiley;159.189.208.46;Limnology & Oceanography;5
2015;Wiley;130.11.37.17;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;130.118.22.128;Journal of Geophysical Research: Earth Surface;3
2015;Wiley;136.177.28.7;Hydrological Processes;1
2015;Wiley;137.227.6.134;Freshwater Biology;1
2015;Wiley;130.118.163.123;Journal of Geophysical Research: Earth Surface;1
2015;Wiley;136.177.113.68;Journal of Geophysical Research;1
2015;Wiley;152.61.41.196;Global Ecology;3
2015;Wiley;130.118.32.131;Geophysical Research Letters;5
2015;Wiley;159.189.73.107;Risk Analysis;1
2015;Wiley;136.177.48.35;Tectonics;1
2015;Wiley;130.118.44.146;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;130.118.11.117;Journal of Geophysical Research: Oceans;2
2015;Wiley;130.118.11.53;Journal of Quaternary Science;2
2015;Wiley;130.118.11.90;Geophysical Research Letters;1
2015;Wiley;130.118.152.25;Water Resources Research;2
2015;Wiley;159.189.213.54;Journal of Animal Ecology;2
2015;Wiley;159.189.131.68;Earth Surface Processes and Landforms;1
2015;Wiley;130.11.32.114;Global Ecology;1
2015;Wiley;159.189.114.150;Ecology Letters;4
2015;Wiley;130.11.39.183;International Journal of Climatology;1
2015;Wiley;137.227.167.2;Hepatology;2
2015;Wiley;159.189.27.188;Oikos;1
2015;Wiley;130.118.62.87;Journal of Geophysical Research: Oceans;1
2015;Wiley;159.189.240.77;Molecular Ecology;4
2015;Wiley;137.227.6.147;Molecular Ecology;1
2015;Wiley;130.118.63.79;Geochemistry, Geophysics, Geosystems;2
2015;Wiley;159.189.36.151;River Research and Applications;3
2015;Wiley;136.177.86.155;Global Change Biology;3
2015;Wiley;159.189.33.84;Animal Conservation;1
2015;Wiley;137.227.176.22;Freshwater Biology;1
2015;Wiley;159.189.240.70;International Review of Hydrobiology;1
2015;Wiley;159.189.215.89;Oikos;1
2015;Wiley;159.189.240.235;Conservation Letters;1
2015;Wiley;130.118.163.180;Earth Surface Processes and Landforms;5
2015;Wiley;137.227.6.150;Freshwater Biology;2
2015;Wiley;159.189.131.81;Aquatic Conservation: Marine and Freshwater Ecosystems;1
2015;Wiley;130.11.34.221;Methods in Ecology and Evolution;1
2015;Wiley;130.118.20.84;Journal of Geophysical Research: Solid Earth;2
2015;Wiley;130.11.34.142;Limnology & Oceanography;1
2015;Wiley;130.118.160.89;Eos, Transactions American Geophysical Union;1
2015;Wiley;130.118.37.168;Geostandards and Geoanalytical Research;4
2015;Wiley;136.177.27.5;Geochemistry, Geophysics, Geosystems;1
2015;Wiley;159.189.36.26;Biometrics;1
2015;Wiley;130.118.23.90;Journal of Geophysical Research: Atmospheres;1
2015;Wiley;137.227.6.135;Biometrics;1
2015;Wiley;137.227.70.134;Global Change Biology;2
2015;Wiley;130.118.128.20;Journal of the American Water Resources Association;1
2015;Wiley;159.189.162.151;Journal of Applied Ecology;2
2015;Wiley;130.118.11.152;Geophysical Research Letters;1
2015;Wiley;137.227.70.141;Journal of Geophysical Research: Biogeosciences;2
2015;Wiley;136.177.228.11;Restoration Ecology;1
2015;Wiley;159.189.36.71;Conservation Biology;2
2015;Wiley;137.227.70.151;Hydrological Processes;1
2015;Wiley;136.177.112.45;Permafrost & Periglacial Processes;2
2015;Wiley;137.227.169.242;Geophysical Research Letters;2
2015;Wiley;136.177.208.136;Geophysical Research Letters;1
2015;Wiley;130.118.33.76;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;159.189.131.23;Global Change Biology;1
2015;Wiley;130.11.184.95;Geophysical Research Letters;1
2015;Wiley;136.177.31.123;Hydrological Processes;1
2015;Wiley;137.227.70.149;Journal of Geophysical Research: Solid Earth;3
2015;Wiley;159.189.192.15;Conservation Biology;1
2015;Wiley;159.189.240.90;Journal of Evolutionary Biology;1
2015;Wiley;144.47.32.114;Tellus B;1
2015;Wiley;130.11.67.45;Geophysical Research Letters;1
2015;Wiley;136.177.114.81;Journal of Geophysical Research: Earth Surface;1
2015;Wiley;137.227.6.154;Journal of Ecology;1
2015;Wiley;152.61.245.148;Journal of Geophysical Research: Solid Earth;2
2015;Wiley;159.189.215.253;Global Change Biology;1
2015;Wiley;159.189.89.63;Journal of the American Water Resources Association;1
2015;Wiley;159.189.64.154;Environmental Toxicology and Chemistry;1
2015;Wiley;130.11.37.209;Ground Water;1
2015;Wiley;130.11.112.72;Hydrological Processes;1
2015;Wiley;130.118.72.66;Ground Water;1
2015;Wiley;130.118.41.22;Journal of Ecology;1
2015;Wiley;130.11.39.1;Journal of Geophysical Research: Biogeosciences;1
2015;Wiley;159.189.162.190;Journal of Applied Ecology;1
2015;Wiley;159.189.89.62;Journal of the American Water Resources Association;1
2015;Wiley;130.118.163.134;Ecology of Freshwater Fish;2
2015;Wiley;130.118.41.99;Eos, Transactions American Geophysical Union;1
2015;Wiley;137.227.6.137;Hydrological Processes;1
2015;Wiley;144.47.201.35;Journal of Geophysical Research: Earth Surface;6
2015;Wiley;136.177.113.80;Hydrological Processes;12
2015;Wiley;130.118.44.171;Geophysical Research Letters;11
2015;Wiley;158.68.66.254;Natural Gas & Electricity;1
2015;Wiley;159.189.227.138;Global Ecology;2
2015;Wiley;136.177.42.78;Journal of Geophysical Research: Atmospheres;4
2015;Wiley;136.177.112.61;Water Resources Research;2
2015;Wiley;137.227.176.4;Geophysical Research Letters;1
2015;Wiley;159.189.224.101;Water Resources Research;3
2015;Wiley;152.61.245.41;Water Resources Research;5
2015;Wiley;152.61.164.37;Global Change Biology;1
2015;Wiley;137.227.70.155;Boreas;3
2015;Wiley;144.47.17.101;Journal of Geophysical Research;1
2015;Wiley;159.189.163.22;Restoration Ecology;3
2015;Wiley;136.177.30.167;Journal of Geophysical Research: Solid Earth;4
2015;Wiley;130.11.39.141;Geofluids;4
2015;Wiley;130.118.32.139;Water Resources Research;9
2015;Wiley;144.47.201.176;Journal of Geophysical Research: Earth Surface;4
2015;Wiley;136.177.152.22;Water Resources Research;1
2015;Wiley;137.227.6.143;Journal of Applied Ichthyology;4
2015;Wiley;137.227.176.23;Conservation Biology;2
2015;Wiley;130.118.163.167;Oikos;3
2015;Wiley;159.189.173.69;Wildlife Monographs;3
2015;Wiley;136.177.113.14;Reviews of Geophysics;1
2015;Wiley;130.11.160.54;Hydrological Processes;11
2015;Wiley;136.177.208.117;Journal of the American Water Resources Association;2
2015;Wiley;130.118.88.23;Geochemistry, Geophysics, Geosystems;4
2015;Wiley;136.177.42.33;Conservation Letters;1
2015;Wiley;137.227.177.5;Ecology and Evolution;3
2015;Wiley;130.118.152.29;Journal of Geophysical Research: Solid Earth;7
2015;Wiley;159.189.193.16;Geophysical Research Letters;2
2015;Wiley;159.189.217.96;Ecology of Freshwater Fish;3
2015;Wiley;137.227.164.212;Water Resources Research;4
2015;Wiley;159.189.28.147;Environmental Toxicology and Chemistry;9
2015;Wiley;137.227.6.140;Environmental Toxicology and Chemistry;1
2015;Wiley;159.189.216.202;Environmental Toxicology and Chemistry;9
2015;Wiley;159.189.131.65;Global Ecology;2
2015;Wiley;130.118.108.209;Journal of the American Water Resources Association;1
2015;Wiley;136.177.30.99;Geophysical Research Letters;2
2015;Wiley;130.11.41.233;Ground Water;4
2015;Wiley;159.189.192.43;Ecology and Evolution;6
2015;Wiley;130.11.34.234;Water Resources Research;4
2015;Wiley;130.118.108.228;Limnology & Oceanography;1
2015;Wiley;159.189.193.21;Diversity and Distributions;4
2015;Wiley;159.189.114.109;Environmental Toxicology and Chemistry;4
2015;Wiley;159.189.72.65;Ground Water;6
2015;Wiley;137.227.70.138;Ground Water;2
2015;Wiley;159.189.215.89;Journal of Wildlife Management;4
2015;Wiley;130.118.163.176;Ecology of Freshwater Fish;2
2015;Wiley;159.189.173.142;Ecology and Evolution;3
2015;Wiley;159.189.114.178;Freshwater Biology;10
2015;Wiley;159.189.163.63;Diversity and Distributions;3
2015;Wiley;136.177.20.62;Journal of Geophysical Research: Solid Earth;10
2015;Wiley;130.118.173.94;Journal of Applied Ecology;3
2015;Wiley;130.11.34.52;Hydrological Processes;2
2015;Wiley;159.189.227.124;Permafrost & Periglacial Processes;1
2015;Wiley;130.118.89.52;Wildlife Society Bulletin;3
2015;Wiley;130.118.46.46;Journal of Geophysical Research: Solid Earth;3
2015;Wiley;136.177.121.116;Geophysical Research Letters;3
2015;Wiley;152.61.248.131;Freshwater Biology;1
2015;Wiley;136.177.184.54;Journal of the American Water Resources Association;1
2015;Wiley;136.177.42.170;Wildlife Society Bulletin;2
2015;Wiley;137.227.70.133;Environmental Toxicology and Chemistry;2
2015;Wiley;130.11.184.20;Water Resources Research;1
2015;Wiley;130.118.72.61;Water Resources Research;13
2015;Wiley;136.177.208.230;Journal of Applied Microbiology;3
2015;Wiley;136.177.101.238;Management and Organization Review;16
2015;Wiley;136.177.113.136;Water Resources Research;2
2015;Wiley;130.118.46.45;Eos, Transactions American Geophysical Union;1
2015;Wiley;159.189.216.64;Molecular Ecology;2
2015;Wiley;130.118.128.130;River Research and Applications;1
2015;Wiley;130.11.40.116;Geophysical Research Letters;4
2015;Wiley;159.189.64.189;Journal of Applied Ichthyology;2
2015;Wiley;130.118.64.194;Journal of Geophysical Research: Biogeosciences;1
2015;Wiley;159.189.89.42;Global Change Biology;1
2015;Wiley;159.189.37.79;Freshwater Biology;4
2015;Wiley;159.189.216.192;Freshwater Biology;11
2015;Wiley;159.189.192.27;Diversity and Distributions;2
2015;Wiley;137.227.177.5;Methods in Ecology and Evolution;4
2015;Wiley;136.177.113.129;Geophysical Research Letters;1
2015;Wiley;144.47.127.45;Water Resources Research;2
2015;Wiley;159.189.96.238;Journal of Evolutionary Biology;2
2015;Wiley;130.118.173.86;Journal of Applied Ecology;1
2015;Wiley;137.227.6.150;Global Change Biology;2
2015;Wiley;159.189.227.205;Marine Mammal Science;3
2015;Wiley;130.118.160.103;Journal of Geophysical Research: Planets;1
2015;Wiley;144.47.191.206;Water Resources Research;1
2015;Wiley;130.11.33.231;Journal of Geophysical Research: Atmospheres;2
2015;Wiley;152.61.248.52;Earth Surface Processes and Landforms;1
2015;Wiley;152.61.164.44;Journal of Geophysical Research: Biogeosciences;1
2015;Wiley;159.189.33.144;Freshwater Biology;1
2015;Wiley;159.189.33.154;Freshwater Biology;2
2015;Wiley;130.118.44.29;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;136.177.216.115;Water Resources Research;2
2015;Wiley;159.189.161.245;Conservation Biology;2
2015;Wiley;137.227.176.23;Global Change Biology;4
2015;Wiley;159.189.225.141;Journal of Avian Biology;1
2015;Wiley;159.189.162.49;Water Resources Research;1
2015;Wiley;130.118.163.194;Journal of Ecology;3
2015;Wiley;159.189.173.21;Molecular Ecology;3
2015;Wiley;130.11.34.254;Geochemistry, Geophysics, Geosystems;3
2015;Wiley;130.118.44.104;Journal of Geophysical Research: Solid Earth;8
2015;Wiley;130.11.66.152;Environmental Toxicology and Chemistry;3
2015;Wiley;130.118.46.61;Water Resources Research;1
2015;Wiley;130.11.129.172;Journal of the American Water Resources Association;1
2015;Wiley;130.118.68.189;Ground Water;3
2015;Wiley;130.118.89.13;Ibis;1
2015;Wiley;159.189.228.35;Geophysical Research Letters;3
2015;Wiley;130.118.78.64;European Journal of Soil Science;1
2015;Wiley;136.177.113.133;Ground Water Monitoring & Remediation;4
2015;Wiley;137.227.6.147;Water Resources Research;1
2015;Wiley;136.177.112.30;Hydrological Processes;1
2015;Wiley;144.47.201.43;Journal of the American Water Resources Association;1
2015;Wiley;130.118.163.85;Environmental Toxicology and Chemistry;2
2015;Wiley;144.47.127.27;Wiley Interdisciplinary Reviews: Water;3
2015;Wiley;136.177.113.35;Hydrological Processes;2
2015;Wiley;144.47.254.120;Water Resources Research;3
2015;Wiley;159.189.64.130;Restoration Ecology;2
2015;Wiley;159.189.89.244;Ecography;5
2015;Wiley;137.227.6.139;River Research and Applications;1
2015;Wiley;136.177.113.133;Ground Water;2
2015;Wiley;130.118.88.53;Geochemistry, Geophysics, Geosystems;2
2015;Wiley;137.227.70.148;Journal of Applied Ichthyology;1
2015;Wiley;130.11.161.74;Journal of Contemporary Water Research & Education;1
2015;Wiley;130.118.172.144;Journal of Geophysical Research: Solid Earth;2
2015;Wiley;159.189.114.199;River Research and Applications;1
2015;Wiley;152.61.248.188;Journal of the American Water Resources Association;3
2015;Wiley;130.11.69.80;Water Resources Research;2
2015;Wiley;130.11.69.15;Water Resources Research;2
2015;Wiley;137.227.6.149;Journal of Veterinary Internal Medicine;1
2015;Wiley;159.189.36.124;Ecohydrology;1
2015;Wiley;130.118.64.125;Journal of the American Water Resources Association;2
2015;Wiley;159.189.89.98;River Research and Applications;2
2015;Wiley;159.189.89.62;Freshwater Biology;4
2015;Wiley;137.227.6.137;Hydrological Processes;1
2015;Wiley;159.189.227.126;Journal of Animal Ecology;5
2015;Wiley;130.11.66.70;Journal of Geophysical Research: Solid Earth;1
